AGE,RACE,SEX,VDAT,VTIM,TICK_,CHGNO,RKY,ONST,ATST,BTST,CITED,CHARGED,CB,ObjectId
24,H,M,2022/10/15 00:00:00+00,2105,LB687964,2,,S 13,A,C,2176,OPERATE MOTOR VEHICLE W/O LICENSE,C,27117
16,W,F,2022/10/20 00:00:00+00,836,LO5400345,1,C2-094075,40TH AND SOUTH S,T,,2112,NEGLIGENT DRIVING,C,27118
17,W,F,2022/10/20 00:00:00+00,843,LO7700184,1,C2-094069,STONYHILL RD AND,A ST,,1333,FAIL TO YIELD TO VEHICLE,C,27119
47,A,F,2022/10/20 00:00:00+00,912,LP6901206,1,,N. 9 ST. / Q ST,,,1328,VIOLATE AUTOMATIC TRAFFIC SIGNAL,C,27120
69,W,F,2022/10/20 00:00:00+00,942,LN9100151,1,C2-094096,S 27TH ST / N ST,,,2112,NEGLIGENT DRIVING,C,27121
25,B,F,2022/10/20 00:00:00+00,943,LN9100152,1,C2-094096,S 27TH ST / N ST,,,2167,IMPROPER REGISTRATION,C,27122
33,W,M,2022/10/19 00:00:00+00,1255,LB670671,1,C2-093871,S 32,PINE LAKE,-,1382,NO PROOF OF FINANCIAL RESPONSIBILITY,C,27123
23,B,M,2022/04/02 00:00:00+00,1340,LB677431,1,C2-026586,575 S 10,-,-,11088,POSS CONTROLLED SUBSTANCE,B,27124
57,W,F,2022/10/20 00:00:00+00,1105,LN3900561,1,C2-094120,10TH/ VAN DORN T,O HIGH,,2035,ENTER TRAFFIC LANES WITHOUT SAFETY,C,27125
26,W,F,2022/10/20 00:00:00+00,1124,LP6901207,1,,ROSA PARKS / S.,FOLSOM - S. 9,,1685,VIOLATE SPEED LIMIT 16 - 20 OVER,C,27126
26,W,F,2022/10/20 00:00:00+00,1124,LP6901207,2,,ROSA PARKS / S.,FOLSOM - S. 9,,2229,OPERATE A MTR VEH W/O LICENSE ON PERSON,C,27127
25,B,F,2022/10/20 00:00:00+00,1158,LO7700185,1,,S47TH ST COOPER,AVE TO PRESCOTT,AVE,2167,IMPROPER REGISTRATION,C,27128
21,W,M,2022/10/20 00:00:00+00,1220,LP3300234,1,C2-094143,27-HWY.2,,,1382,NO PROOF OF FINANCIAL RESPONSIBILITY,C,27129
68,H,M,2022/10/20 00:00:00+00,1220,LP3300235,1,C2-094143,27TH HWY.2 TO WO,ODS,,2112,NEGLIGENT DRIVING,C,27130
43,W,F,2022/10/16 00:00:00+00,2215,LB676569,1,C2-093139,8700 ANDERMATT,-,-,2228,STEAL GOODS OR MONEY < $500,C,27131
83,W,F,2022/10/18 00:00:00+00,1033,LP8700209,1,C2-093512,S91ST AND HWY 2,,,1333,FAIL TO YIELD TO VEHICLE,C,27132
29,W,M,2022/10/17 00:00:00+00,723,LB688010,1,C2-093195,2604 S 9,-,-,11907,DOMESTIC ASSAULT-3RD DEGREE,B,27133
36,W,F,2022/08/26 00:00:00+00,1921,LB678507,1,C2-091411,8900 ANDERMATT,-,-,12308,"THEFT BY SHOPLIFTING $500-$1,500",C,27134
29,W,M,2022/10/17 00:00:00+00,723,LB688010,2,C2-093195,2604 S 9,-,-,9462,CHILD ABUSE (M),B,27135
46,W,F,2022/07/18 00:00:00+00,1900,LB677724,1,C2-063183,3939 A,-,-,12360,UNAUTH USE FINAN TRANS DEVICE LESS/$500,C,27136
21,W,F,2022/10/17 00:00:00+00,1236,LP3300232,1,C2-093261,70-S.SWEDGEWOOD,TO A ST,,1342,FOLLOWING ANOTHER VEHICLE TOO CLOSELY,C,27137
46,W,F,2022/07/18 00:00:00+00,1900,LB677724,2,C2-063183,3939 A,-,-,12360,UNAUTH USE FINAN TRANS DEVICE LESS/$500,C,27138
18,W,F,2022/10/17 00:00:00+00,1335,LO5400338,1,C2-093267,S 27TH ST/LAFAYE,TTE AVE-ROYAL CT,,2112,NEGLIGENT DRIVING,C,27139
20,W,M,2022/10/17 00:00:00+00,1348,LP2700107,1,C2-093277,N 29TH ST/CORNHU,SKER HWY,,1333,FAIL TO YIELD TO VEHICLE,C,27140
18,H,F,2022/10/19 00:00:00+00,829,LO5400344,1,C2-093784,NORMAL BET. 33RD,AND A ST.,,2112,NEGLIGENT DRIVING,C,27141
49,B,F,2022/10/17 00:00:00+00,1403,LP6901203,1,,ROSA PARKS / S.,FOLSOM,,1331,VIOLATE STOP SIGN,C,27142
57,W,F,2022/10/19 00:00:00+00,820,LP6901204,1,C2-093790,S. FOLSOM / ROSA,PARKS,,1333,FAIL TO YIELD TO VEHICLE,C,27143
49,B,F,2022/10/17 00:00:00+00,1403,LP6901203,2,,ROSA PARKS / S.,FOLSOM,,2167,IMPROPER REGISTRATION,C,27144
20,W,M,2022/10/01 00:00:00+00,1835,LB686536,1,C2-088157,N 12,COURT,-,1523,URINATING IN PUBLIC,C,27145
32,H,M,2022/10/17 00:00:00+00,1558,LN3701367,1,,O/ 27-35,,,2167,IMPROPER REGISTRATION,C,27146
75,W,M,2022/10/19 00:00:00+00,845,LN1202732,1,C2-093806,S 70TH ST / L ST,TO O ST,,1344,CHANGE COURSE OF MOTOR VEHICLE W/O SAFETY,C,27147
21,U,M,2022/10/17 00:00:00+00,1626,LN3701368,1,,O/ 30-27,,,2167,IMPROPER REGISTRATION,C,27148
21,B,F,2022/10/19 00:00:00+00,943,LO6100110,1,C2-093803,W O ST/SW 32ND S,T,,1342,FOLLOWING ANOTHER VEHICLE TOO CLOSELY,C,27149
21,W,F,2022/10/19 00:00:00+00,940,LP6901205,1,,ROSA PARKS / S.,FOLSOM - S. 9,,1684,VIOLATE SPEED LIMIT 11 - 15 OVER,C,27150
21,W,F,2022/10/19 00:00:00+00,940,LP6901205,2,,ROSA PARKS / S.,FOLSOM - S. 9,,2167,IMPROPER REGISTRATION,C,27151
43,W,M,2022/10/10 00:00:00+00,1159,LQ5100130,1,,53/O,,,2167,IMPROPER REGISTRATION,C,27152
32,W,F,2022/10/19 00:00:00+00,820,LB684012,1,C2-093797,1140 CALVERT,-,-,11088,POSS CONTROLLED SUBSTANCE,B,27153
32,W,F,2022/10/19 00:00:00+00,820,LB684012,2,C2-093797,1140 CALVERT,-,-,11088,POSS CONTROLLED SUBSTANCE,B,27154
49,B,F,2022/10/19 00:00:00+00,930,LN3701376,1,C2-093808,GOODHUE/F-G,,,2229,OPERATE A MTR VEH W/O LICENSE ON PERSON,C,27155
49,B,F,2022/10/19 00:00:00+00,930,LN3701376,2,C2-093808,GOODHUE/F-G,,,2112,NEGLIGENT DRIVING,C,27156
49,B,F,2022/10/19 00:00:00+00,930,LN3701376,3,C2-093808,GOODHUE/F-G,,,2167,IMPROPER REGISTRATION,C,27157
44,H,F,2022/10/19 00:00:00+00,931,LN3701377,1,C2-093808,GOODHUE/ F-G,,,2176,OPERATE MOTOR VEHICLE W/O LICENSE,C,27158
56,W,F,2022/10/19 00:00:00+00,1225,LP3300233,1,C2-093854,2820 S 72 ST #78,,,1296,"ASSAULT, STRIKE OR CAUSE BODILY INJURY",C,27159
21,W,M,2022/10/13 00:00:00+00,1511,LP4300277,1,C2-092122,70TH ST  AND HUN,TINGTON AVE,,2112,NEGLIGENT DRIVING,C,27160
29,W,F,2022/03/08 00:00:00+00,347,XX2220503,1,C2-018898,,,,11088,POSS CONTROLLED SUBSTANCE,C,27161
43,B,M,2022/10/19 00:00:00+00,1330,LN2500146,1,C2-093880,35TH ST / HOLDRE,GE ST.,,1898,"SUSPENDED LICENSE, ELIGIBLE",C,27162
43,B,M,2022/10/19 00:00:00+00,1330,LN2500146,2,C2-093880,35TH ST / HOLDRE,GE ST.,,2167,IMPROPER REGISTRATION,C,27163
43,B,M,2022/10/19 00:00:00+00,1330,LN2500146,3,C2-093880,35TH ST / HOLDRE,GE ST.,,1382,NO PROOF OF FINANCIAL RESPONSIBILITY,C,27164
42,W,M,2022/10/19 00:00:00+00,1428,LO9500177,1,C2-093889,Y ST / 24-26,,,1898,"SUSPENDED LICENSE, ELIGIBLE",C,27165
17,W,M,2022/10/19 00:00:00+00,1401,LP4300279,1,,70TH AND VINE,,,2167,IMPROPER REGISTRATION,C,27166
20,B,F,2022/10/19 00:00:00+00,1349,LP8700210,1,C2-093871,S32ND/ ZEDERMATT,DR TO PINE LAKE,,1344,CHANGE COURSE OF MOTOR VEHICLE W/O SAFETY,C,27167
53,B,M,2022/10/19 00:00:00+00,530,2022006679,1,,2940 NW 12,-,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,27168
34,W,M,2022/10/18 00:00:00+00,1617,LB668553,1,C2-093638,LANCASHIRE,S 84,-,1342,FOLLOWING ANOTHER VEHICLE TOO CLOSELY,C,27169
29,W,F,2022/10/19 00:00:00+00,1418,LQ4800371,1,,SALT CREEK RDWY,/ 21ST - 27TH,,1685,VIOLATE SPEED LIMIT 16 - 20 OVER,C,27170
29,W,F,2022/10/19 00:00:00+00,1418,LQ4800371,2,,SALT CREEK RDWY,/ 21ST - 27TH,,1556,OCCUPANT PROTECTION SYSTEM,C,27171
29,W,F,2022/10/19 00:00:00+00,1418,LQ4800371,3,,SALT CREEK RDWY,/ 21ST - 27TH,,1382,NO PROOF OF FINANCIAL RESPONSIBILITY,C,27172
20,W,M,2022/10/19 00:00:00+00,1445,LQ4800372,1,,SALT CREEK RDWY,/ 21ST - 27TH,,1684,VIOLATE SPEED LIMIT 11 - 15 OVER,C,27173
20,W,M,2022/10/19 00:00:00+00,1445,LQ4800372,2,,SALT CREEK RDWY,/ 21ST - 27TH,,1556,OCCUPANT PROTECTION SYSTEM,C,27174
22,U,F,2022/10/19 00:00:00+00,1704,LN2200276,1,C2-093914,S 27TH ST AND OL,D CHENEY RD,,2176,OPERATE MOTOR VEHICLE W/O LICENSE,C,27175
22,U,F,2022/10/19 00:00:00+00,1704,LN2200276,2,C2-093914,S 27TH ST AND OL,D CHENEY RD,,2112,NEGLIGENT DRIVING,C,27176
25,W,M,2022/10/19 00:00:00+00,1130,LP3900153,1,C2-093851,S 6TH ST/ A - B,ST,,2112,NEGLIGENT DRIVING,C,27177
29,W,M,2022/10/17 00:00:00+00,2249,LB666573,1,C2-093432,O,10,11,11641,DUI-2ND >.15,C,27178
30,W,F,2022/10/19 00:00:00+00,139,LB684412,1,C2-093750,S 27,SOUTH,-,2001,DUI/.08 1ST OFFENSE >.15,C,27179
30,W,F,2022/10/19 00:00:00+00,139,LB684412,2,C2-093750,S 27,SOUTH,-,2206,IMPROPER LEFT TURN,C,27180
24,W,M,2022/10/19 00:00:00+00,1806,LO5100138,1,C2-093953,O ST / N 66 ST T,O N 68 ST,,2112,NEGLIGENT DRIVING,C,27181
30,B,F,2022/10/19 00:00:00+00,1724,LP3200391,1,C2-093930,SOUTH ST / S 40T,H ST,,1333,FAIL TO YIELD TO VEHICLE,C,27182
21,W,F,2022/10/19 00:00:00+00,1805,LP3200392,1,,S 48TH ST / LA S,ALLE ST,,2167,IMPROPER REGISTRATION,C,27183
25,W,F,2022/10/19 00:00:00+00,1330,LP4900241,1,C2-093907,N ANTELOPE VALLE,Y PWY / R - Q ST,,2112,NEGLIGENT DRIVING,C,27184
38,O,M,2022/10/19 00:00:00+00,1843,LO9500178,1,C2-093976,N 9TH ST / PINNA,CLE ARENA DR -,O ST,1898,"SUSPENDED LICENSE, ELIGIBLE",C,27185
21,W,F,2022/10/19 00:00:00+00,1652,LP2500396,1,,ADAMS/N.9 AND N.,7,,1683,VIOLATE SPEED LIMIT 6 - 10 OVER,C,27186
21,W,F,2022/10/19 00:00:00+00,1652,LP2500396,2,,ADAMS/N.9 AND N.,7,,1382,NO PROOF OF FINANCIAL RESPONSIBILITY,C,27187
36,W,F,2022/10/19 00:00:00+00,1707,LP2500397,1,,ADAMS/N.9 AND N.,7,,1684,VIOLATE SPEED LIMIT 11 - 15 OVER,C,27188
25,W,M,2022/10/19 00:00:00+00,1717,LP2500398,1,,ADAMS/N.1 AND N.,3,,1684,VIOLATE SPEED LIMIT 11 - 15 OVER,C,27189
61,A,F,2022/10/19 00:00:00+00,1850,LP2500399,1,,Y/STEWART AND N.,21,,1685,VIOLATE SPEED LIMIT 16 - 20 OVER,C,27190
50,W,F,2022/10/19 00:00:00+00,1831,LP3700228,1,,N 14TH ST/KNOX S,T,,2167,IMPROPER REGISTRATION,C,27191
27,B,F,2022/07/26 00:00:00+00,1144,LB666414,1,C2-065675,CITY OF LINCOLN,,,12669,UNLAWFUL INTRUSION-2ND/SUBSQ OFF,B,27192
32,W,M,2022/10/19 00:00:00+00,2022,LB687190,1,C2-094005,110 Q,PCM,-,2037,LOITER AND TRESPASS,B,27193
43,B,M,2022/10/19 00:00:00+00,2357,LN1300200,1,,O ST/N25-N23RD S,T,,1684,VIOLATE SPEED LIMIT 11 - 15 OVER,C,27194
43,B,M,2022/10/19 00:00:00+00,2357,LN1300200,2,,O ST/N25-N23RD S,T,,1382,NO PROOF OF FINANCIAL RESPONSIBILITY,C,27195
21,H,M,2022/10/20 00:00:00+00,220,LN1300201,1,,O ST / N25-N 23R,D ST,,1684,VIOLATE SPEED LIMIT 11 - 15 OVER,C,27196
42,W,F,2022/10/19 00:00:00+00,1616,LN2700282,1,,N. 27TH ST/TICON,DEROGA,,2167,IMPROPER REGISTRATION,C,27197
31,W,M,2022/10/19 00:00:00+00,2235,LN3100179,1,,S 17TH / GARFIEL,D ST - A ST,,2167,IMPROPER REGISTRATION,C,27198
41,W,M,2022/10/19 00:00:00+00,2252,LN3100180,1,,S 17TH / K ST -,M ST,,2167,IMPROPER REGISTRATION,C,27199
30,H,M,2022/10/19 00:00:00+00,2240,LO9300116,1,,35TH AND CORNHUS,KER,,2167,IMPROPER REGISTRATION,C,27200
29,H,M,2022/10/21 00:00:00+00,1914,LO1600128,1,,SUNVALLEY BLV/VI,CTORY LN,,2176,OPERATE MOTOR VEHICLE W/O LICENSE,C,27201
25,A,M,2022/10/21 00:00:00+00,1130,LB684990,1,C2-094546,3910 N 27,-,-,2228,STEAL GOODS OR MONEY < $500,C,27202
18,W,F,2022/10/21 00:00:00+00,1714,LP2100328,1,C2-094556,,,,10799,FAIL TO YIELD RIGHT OF WAY - ENTERING ROADWA,C,27203
71,W,F,2022/10/21 00:00:00+00,2100,LB679821,1,C2-094640,3400 N 85,-,-,1554,TAKE CONTROL OF MERCHANDISE,C,27204
24,B,F,2022/10/21 00:00:00+00,1520,LP4100219,1,,S 14TH ST/ HILLT,OP RD - SUPERIOR,ST,2167,IMPROPER REGISTRATION,C,27205
28,W,M,2022/10/20 00:00:00+00,2046,LB687858,2,C2-094336,600 P,-,-,12055,ASSAULT W/BODY FLUID ON OFFICER,B,27206
16,W,M,2022/10/23 00:00:00+00,1046,LP8700213,1,C2-095115,YANKEE HILL RD /,MOHAVE DR TO S7,0TH,2112,NEGLIGENT DRIVING,C,27207
41,W,M,2022/10/21 00:00:00+00,941,LQ3503125,1,C2-094444,901 W BOND ST -,ADULT PROBATION,,11088,POSS CONTROLLED SUBSTANCE,B,27208
24,W,M,2022/10/22 00:00:00+00,1854,LP1800268,1,C2-094887,S. 40TH AND OLD,CHENEY,,2189,DISOBEY TRAFFIC CONTROL SIGN OR DEVICE,C,27209
41,H,M,2022/10/23 00:00:00+00,1411,LB676571,2,C2-095176,8700 ANDERMATT,WALMART,-,11088,POSS CONTROLLED SUBSTANCE,B,27210
24,B,F,2022/10/21 00:00:00+00,1520,LP4100219,2,,S 14TH ST/ HILLT,OP RD - SUPERIOR,ST,1382,NO PROOF OF FINANCIAL RESPONSIBILITY,C,27211
28,W,M,2022/10/20 00:00:00+00,2046,LB687858,3,C2-094336,600 P,-,-,9194,OBSTRUCTING A PEACE OFFICER,B,27212
31,H,M,2022/10/23 00:00:00+00,36,LB666575,1,C2-095007,2045 S 17,-,-,11645,DUI-2ND OFF,C,27213
25,B,M,2022/10/21 00:00:00+00,2201,LB688014,1,C2-094782,1200 BLK DAKOTA,-,-,11377,DRIVE DURING REVOC/IMPOUND-1ST,C,27214
41,W,M,2022/10/21 00:00:00+00,941,LQ3503125,2,C2-094444,901 W BOND ST -,ADULT PROBATION,,10040,DELIVER/MANUF DRUG PARAPHERNALIA,B,27215
47,W,M,2022/10/22 00:00:00+00,1858,LP1800269,1,C2-094887,S. 40TH AND OLD,CHENEY,,2229,OPERATE A MTR VEH W/O LICENSE ON PERSON,C,27216
41,H,M,2022/10/23 00:00:00+00,1411,LB676571,3,C2-095176,8700 ANDERMATT,WALMART,-,11800,POSS DEADLY WEAPON BY A PROHIBITED PERSON,B,27217
24,B,F,2022/10/21 00:00:00+00,1520,LP4100219,3,,S 14TH ST/ HILLT,OP RD - SUPERIOR,ST,1345,FAIL TO SIGNAL TURN,C,27218
28,W,M,2022/10/20 00:00:00+00,2046,LB687858,4,C2-094336,600 P,-,-,12351,CRIMINAL MISCHIEF $0-500,B,27219
35,A,M,2022/10/24 00:00:00+00,908,LP3400085,1,C2-095426,,,,1333,FAIL TO YIELD TO VEHICLE,C,27220
25,B,M,2022/10/21 00:00:00+00,2201,LB688014,2,C2-094782,1200 BLK DAKOTA,-,-,11599,NO PROOF INSURANCE,C,27221
21,W,M,2022/10/20 00:00:00+00,1,LB687807,1,C2-094037,S 11,N,-,2218,"DRIVING UNDER INFLUENCE, BLOOD 0.8 (1ST)",C,27222
16,W,M,2022/10/22 00:00:00+00,2109,LN2800154,1,,52ND / O ST,,,1328,VIOLATE AUTOMATIC TRAFFIC SIGNAL,C,27223
25,U,M,2022/10/23 00:00:00+00,1545,LB688015,1,C2-095173,PARK,S 9,S 10,11088,POSS CONTROLLED SUBSTANCE,B,27224
17,W,M,2022/10/21 00:00:00+00,1557,LP4900244,1,C2-094539,RANDOLPH / ELDON,DR,,1333,FAIL TO YIELD TO VEHICLE,C,27225
28,W,M,2022/10/20 00:00:00+00,2046,LB687858,5,C2-094336,600 P,-,-,12351,CRIMINAL MISCHIEF $0-500,B,27226
17,W,F,2022/10/25 00:00:00+00,1200,LP2100329,1,C2-095797,PINE LAKE RD AND,HWY 2,,2112,NEGLIGENT DRIVING,C,27227
25,B,M,2022/10/21 00:00:00+00,2201,LB688014,3,C2-094782,1200 BLK DAKOTA,-,-,11658,LEAVE ACCIDENT-FAIL TO FURNISH INFO/1ST,C,27228
21,W,M,2022/10/20 00:00:00+00,1,LB687807,2,C2-094037,S 11,N,-,2112,NEGLIGENT DRIVING,C,27229
21,H,M,2022/10/22 00:00:00+00,2124,LO8000062,1,,RUSSWOOD PKWY/ O,ST,,2176,OPERATE MOTOR VEHICLE W/O LICENSE,C,27230
25,U,M,2022/10/23 00:00:00+00,1545,LB688016,1,C2-095173,S 9 & S 10,HARRISON & PARK,-,11108,FALSE REPORTING,C,27231
21,W,M,2022/10/21 00:00:00+00,2303,LQ3200672,1,C2-094671,27-40 OST,,,2001,DUI/.08 1ST OFFENSE >.15,C,27232
28,W,M,2022/10/20 00:00:00+00,2046,LB687858,6,C2-094336,600 P,-,-,12351,CRIMINAL MISCHIEF $0-500,B,27233
71,W,F,2022/10/25 00:00:00+00,1235,LP4300282,1,C2-095806,2900 N 70TH STRE,T,,1333,FAIL TO YIELD TO VEHICLE,C,27234
25,B,M,2022/10/21 00:00:00+00,2201,LB688014,4,C2-094782,1200 BLK DAKOTA,-,-,10839,UNSAFE BACKING,C,27235
48,B,M,2022/10/05 00:00:00+00,1555,LB685644,1,C2-089493,1232 S 16,-,-,1303,DISTURBING THE PEACE,C,27236
37,W,F,2022/10/22 00:00:00+00,518,2022006769,1,,N 81,VINE,-,674,ARRESTED ON OUTSIDE AGENCY WARRANT-MSD,B,27237
42,W,M,2022/10/16 00:00:00+00,2054,LB686847,1,C2-093235,1340 LINCOLN MA,-,-,2037,LOITER AND TRESPASS,C,27238
28,W,F,2022/10/23 00:00:00+00,140,LB688051,1,C2-095022,17,O,-,2225,DISTURBING PEACE BY FIGHTING,C,27239
29,W,F,2022/10/23 00:00:00+00,140,LB687860,1,C2-095022,17,O,-,2225,DISTURBING PEACE BY FIGHTING,C,27240
19,W,F,2022/10/23 00:00:00+00,140,LB687810,1,C2-095022,18,O,-,2225,DISTURBING PEACE BY FIGHTING,C,27241
27,W,F,2022/10/23 00:00:00+00,140,LB687811,1,C2-095022,18,O,-,2225,DISTURBING PEACE BY FIGHTING,C,27242
37,H,F,2022/10/23 00:00:00+00,2,LB686418,1,C2-095001,2605 K #6,-,-,1296,"ASSAULT, STRIKE OR CAUSE BODILY INJURY",C,27243
40,H,F,2022/10/23 00:00:00+00,2,LB687809,1,C2-095001,2605 K #6,-,-,1296,"ASSAULT, STRIKE OR CAUSE BODILY INJURY",C,27244
37,I,M,2022/10/23 00:00:00+00,506,LB685528,1,C2-095072,1624 GARFIELD #,-,-,1303,DISTURBING THE PEACE,C,27245
42,B,F,2022/10/23 00:00:00+00,1300,LQ3503138,1,C2-095156,1417 SUMNER #2,,,2037,LOITER AND TRESPASS,C,27246
20,W,M,2022/10/23 00:00:00+00,1525,LO9300117,1,C2-095189,56TH/RUSSELL-COR,NHUSKER,,2112,NEGLIGENT DRIVING,C,27247
24,W,M,2022/10/23 00:00:00+00,1649,LN1800320,1,,S 27TH ST / CIND,Y DR,,2167,IMPROPER REGISTRATION,C,27248
54,U,M,2022/10/23 00:00:00+00,1637,LN9100153,1,C2-095194,CORNHSUKER HWY/H,AVELOCK AVE-N 56,TH ST,1333,FAIL TO YIELD TO VEHICLE,C,27249
30,H,M,2022/10/23 00:00:00+00,1545,LP4800365,1,C2-095190,HWY 77/PIONEERS,,,1333,FAIL TO YIELD TO VEHICLE,C,27250
30,H,M,2022/10/23 00:00:00+00,1545,LP4800365,2,C2-095190,HWY 77/PIONEERS,,,2176,OPERATE MOTOR VEHICLE W/O LICENSE,C,27251
24,W,M,2022/10/23 00:00:00+00,1758,LP3700230,1,C2-095235,402 LINE DRIVE C,IRCLE,,10823,WILLFUL RECKLESS DRIVING,B,27252
43,W,F,2022/10/23 00:00:00+00,1959,LP8000120,1,C2-095274,27/W,,,1898,"SUSPENDED LICENSE, ELIGIBLE",C,27253
40,W,F,2022/10/23 00:00:00+00,1146,LB683726,1,C2-095138,2541 N 11,-,-,11088,POSS CONTROLLED SUBSTANCE,B,27254
37,W,M,2022/10/23 00:00:00+00,2155,LN1800321,1,,S 48TH ST / FRAN,KLIN ST,,2167,IMPROPER REGISTRATION,C,27255
42,U,M,2022/10/24 00:00:00+00,155,LN2700284,1,C2-095340,40TH ST/ DUDLEY-,STARR,,2173,NO PROOF OF OWNERSHIP,C,27256
42,U,M,2022/10/24 00:00:00+00,155,LN2700284,2,C2-095340,40TH ST/ DUDLEY-,STARR,,1382,NO PROOF OF FINANCIAL RESPONSIBILITY,C,27257
19,W,M,2022/10/23 00:00:00+00,1217,LN2800155,1,,46TH / O ST,,,2167,IMPROPER REGISTRATION,C,27258
17,W,M,2022/10/22 00:00:00+00,2251,LO5500163,1,,O ST- LYNCREST T,O EASTRIDGE,,1685,VIOLATE SPEED LIMIT 16 - 20 OVER,C,27259
17,W,M,2022/10/22 00:00:00+00,2251,LO5500163,2,,O ST- LYNCREST T,O EASTRIDGE,,2229,OPERATE A MTR VEH W/O LICENSE ON PERSON,C,27260
17,W,M,2022/10/22 00:00:00+00,2251,LO5500163,3,,O ST- LYNCREST T,O EASTRIDGE,,2174,VIOLATE LEARNER'S PERMIT,C,27261
17,W,M,2022/10/22 00:00:00+00,2331,LO5500164,1,,O ST- LYNCREST T,O EASTRIDGE,,1684,VIOLATE SPEED LIMIT 11 - 15 OVER,C,27262
17,W,M,2022/10/22 00:00:00+00,2331,LO5500164,2,,O ST- LYNCREST T,O EASTRIDGE,,2174,VIOLATE LEARNER'S PERMIT,C,27263
42,W,F,2022/10/23 00:00:00+00,1656,LP3700229,1,C2-095216,ADAMS ST/ N 1ST,ST-N 4TH ST,,1898,"SUSPENDED LICENSE, ELIGIBLE",C,27264
20,W,M,2022/10/23 00:00:00+00,2328,LP3800135,1,C2-095313,A ST/SYCAMORE DR,,,2111,RECKLESS DRIVING,C,27265
33,W,M,2022/10/24 00:00:00+00,222,LP9900010,1,C2-095347,,,,11088,POSS CONTROLLED SUBSTANCE,C,27266
37,W,F,2022/10/23 00:00:00+00,2302,LQ3503139,1,C2-095309,WALMART 8700 AND,ERMATT DR,,12311,"THEFT BY SHOPLIFTING $0-500, 2ND OFF",B,27267
27,W,M,2022/10/23 00:00:00+00,2356,LQ3503140,1,C2-095325,5625 S 31,,,9194,OBSTRUCTING A PEACE OFFICER,C,27268
27,W,M,2022/10/23 00:00:00+00,2356,LQ3503140,2,C2-095325,5625 S 31,,,12055,ASSAULT W/BODY FLUID ON OFFICER,C,27269
27,W,M,2022/10/23 00:00:00+00,2356,LQ3503140,3,C2-095325,5625 S 31,,,11392,CRIMINAL MISCHIEF $200-500,C,27270
35,W,F,2022/10/23 00:00:00+00,30,LB687061,1,C2-095006,11,6,-,12575,DUI-.08 BREATH-1ST OFF,C,27271
35,W,F,2022/10/23 00:00:00+00,30,LB687061,2,C2-095006,11,6,-,12052,DUI W/PASSENGER UNDER 16,C,27272
27,A,M,2022/10/23 00:00:00+00,2013,LB687062,1,C2-095278,ROSA PARKS WY,-,-,2001,DUI/.08 1ST OFFENSE >.15,C,27273
27,A,M,2022/10/23 00:00:00+00,2013,LB687062,2,C2-095278,ROSA PARKS WY,-,-,2112,NEGLIGENT DRIVING,C,27274
27,A,M,2022/10/23 00:00:00+00,2013,LB687062,3,C2-095278,ROSA PARKS WY,-,-,1417,FAIL TO REPORT DAMAGE TO FIXTURES,C,27275
27,A,M,2022/10/23 00:00:00+00,2013,LB687062,4,C2-095278,ROSA PARKS WY,-,-,2176,OPERATE MOTOR VEHICLE W/O LICENSE,C,27276
49,I,M,2022/10/23 00:00:00+00,834,LB683255,1,C2-095099,5143 CLEVELAND,-,-,11907,DOMESTIC ASSAULT-3RD DEGREE,B,27277
41,H,M,2022/10/23 00:00:00+00,1411,LB676571,1,C2-095176,8700 ANDERMATT,WALMART,-,12309,THEFT BY SHOPLIFTING $0-$500,B,27278
39,H,F,2022/10/24 00:00:00+00,1552,LQ1800217,1,C2-095539,42ND/Y ST,,,1898,"SUSPENDED LICENSE, ELIGIBLE",C,27279
19,W,M,2022/10/22 00:00:00+00,2211,LO8000064,1,,63RD/ O ST,,,2167,IMPROPER REGISTRATION,C,27280
31,B,M,2022/10/22 00:00:00+00,237,LP1000102,1,C2-094726,13/ P ST,,,1898,"SUSPENDED LICENSE, ELIGIBLE",C,27281
31,B,M,2022/10/22 00:00:00+00,237,LP1000102,2,C2-094726,13/ P ST,,,1344,CHANGE COURSE OF MOTOR VEHICLE W/O SAFETY,C,27282
23,W,M,2022/10/22 00:00:00+00,2114,LP1300048,1,,27TH/HWY 2-WOODS,BLVD,,2167,IMPROPER REGISTRATION,C,27283
26,B,M,2022/10/23 00:00:00+00,15,LQ3503134,1,C2-095003,1409 O ST,,,1296,"ASSAULT, STRIKE OR CAUSE BODILY INJURY",B,27284
24,W,F,2022/10/22 00:00:00+00,2314,LQ7400113,1,,27/FAIR ST,,,2167,IMPROPER REGISTRATION,C,27285
22,I,M,2022/10/22 00:00:00+00,1041,2022006771,1,,S 27 & S 28,M & K,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,27286
60,W,M,2022/10/23 00:00:00+00,314,2022006787,1,,2300 S 16,-,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,27287
28,W,M,2022/10/23 00:00:00+00,149,LB686419,1,,14,CENTENNIAL MALL,P,10877,NO HEAD/REAR LIGHTS AFTER DARK,C,27288
28,W,M,2022/10/23 00:00:00+00,149,LB686419,2,,14,CENTENNIAL MALL,P,11586,NO VALID REGISTRATION,C,27289
