AGE,RACE,SEX,VDAT,VTIM,TICK_,CHGNO,RKY,ONST,ATST,BTST,CITED,CHARGED,CB,ObjectId
24,H,M,2021/08/13 00:00:00+00,1532,LN4300116,2,,VINE ST. / N. 27,- N. 28,,1382,NO PROOF OF FINANCIAL RESPONSIBILITY,C,21363
74,W,M,2021/08/13 00:00:00+00,1224,LP7800101,1,C1-075346,27-29TH PINE LAK,E,,1333,FAIL TO YIELD TO VEHICLE,C,21364
23,W,M,2021/08/13 00:00:00+00,1532,LO2100133,1,C1-075385,S 70TH ST/L ST,,,2112,NEGLIGENT DRIVING,C,21365
16,I,M,2021/08/13 00:00:00+00,1621,LO6000010,1,C1-075396,"70, NORMAL BLVD.",TO VAN DORN,,2035,ENTER TRAFFIC LANES WITHOUT SAFETY,C,21366
17,W,M,2021/08/13 00:00:00+00,1247,LO9000049,1,,27TH / J ST - H,ST,,1684,VIOLATE SPEED LIMIT 11 - 15 OVER,C,21367
32,W,M,2021/08/13 00:00:00+00,1536,LP2500071,1,,NW 1/HIGHLAND-TE,CHNOLOGY,,11586,NO VALID REGISTRATION,C,21368
23,U,F,2021/08/13 00:00:00+00,1625,LP2500072,1,C1-075406,NW 12/W CORNHUSK,ER,,1342,FOLLOWING ANOTHER VEHICLE TOO CLOSELY,C,21369
17,W,M,2021/08/11 00:00:00+00,2109,LO3400192,1,,17TH / M ST,,,1328,VIOLATE AUTOMATIC TRAFFIC SIGNAL,C,21370
24,W,F,2021/08/12 00:00:00+00,2249,LO3400196,1,,9TH / Q ST,,,1328,VIOLATE AUTOMATIC TRAFFIC SIGNAL,C,21371
20,W,M,2021/08/11 00:00:00+00,235,2021004748,1,,300 BLK S 13,-,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,21372
23,W,M,2021/08/12 00:00:00+00,2311,LO3400197,1,,9TH / Q ST,,,1328,VIOLATE AUTOMATIC TRAFFIC SIGNAL,C,21373
38,W,M,2021/08/13 00:00:00+00,246,LO6200063,1,C1-075229,27TH AND SUPERIO,R,,1382,NO PROOF OF FINANCIAL RESPONSIBILITY,C,21374
37,W,M,2021/08/11 00:00:00+00,2219,LO3400193,1,,9TH / Q ST,,,1328,VIOLATE AUTOMATIC TRAFFIC SIGNAL,C,21375
38,W,M,2021/08/13 00:00:00+00,246,LO6200063,2,C1-075229,27TH AND SUPERIO,R,,2229,OPERATE A MTR VEH W/O LICENSE ON PERSON,C,21376
73,U,M,2021/08/10 00:00:00+00,1223,LB673104,1,C1-074288,NEBR HWY,S 84,-,1741,IMPROPER OVERTAKING,C,21377
27,H,M,2021/08/12 00:00:00+00,113,LO3400194,1,C1-074864,ANTELOPE VALLEY,/ O ST,,2167,IMPROPER REGISTRATION,C,21378
27,B,F,2021/08/11 00:00:00+00,2314,LO7400115,1,,N 33RD ST/VINTE-,U,,2167,IMPROPER REGISTRATION,C,21379
20,W,M,2021/08/11 00:00:00+00,637,LP2100161,1,C1-074573,70TH ST HWY 2 TO,SOUTHFORK BLVD,(NB),2112,NEGLIGENT DRIVING,C,21380
51,A,F,2021/08/09 00:00:00+00,1321,LO7800032,2,,13TH / WASHINGTO,N - SUMNER,,2167,IMPROPER REGISTRATION,C,21381
27,H,M,2021/08/12 00:00:00+00,113,LO3400194,2,C1-074864,ANTELOPE VALLEY,/ O ST,,2171,FICTITIOUS LICENSE PLATES,C,21382
27,B,F,2021/08/11 00:00:00+00,2314,LO7400115,2,,N 33RD ST/VINTE-,U,,2181,OPERATE M/V W/O HEADLIGHTS/TAILLIGHTS,C,21383
20,W,M,2021/08/11 00:00:00+00,637,LP2100161,2,C1-074573,70TH ST HWY 2 TO,SOUTHFORK BLVD,(NB),2176,OPERATE MOTOR VEHICLE W/O LICENSE,C,21384
30,W,M,2021/08/09 00:00:00+00,1347,LO7800033,1,,13TH / WASHINGTO,N - SUMNER,,1684,VIOLATE SPEED LIMIT 11 - 15 OVER,C,21385
27,H,M,2021/08/12 00:00:00+00,113,LO3400194,3,C1-074864,ANTELOPE VALLEY,/ O ST,,2176,OPERATE MOTOR VEHICLE W/O LICENSE,C,21386
27,B,F,2021/08/11 00:00:00+00,2314,LO7400115,3,,N 33RD ST/VINTE-,U,,1382,NO PROOF OF FINANCIAL RESPONSIBILITY,C,21387
20,W,M,2021/08/11 00:00:00+00,637,LP2100161,3,C1-074573,70TH ST HWY 2 TO,SOUTHFORK BLVD,(NB),1879,FAIL TO HAVE CERIFICATE OF INSURANCE,C,21388
17,B,M,2021/08/02 00:00:00+00,2000,YB210618,1,C1-071759,,,,12430,ACCESSORY TO CLASS 2 OR 2A FELONY,B,21389
49,U,M,2021/08/09 00:00:00+00,1411,LO7800034,1,,"S 13, WASHINGTON",#NAME?,,1684,VIOLATE SPEED LIMIT 11 - 15 OVER,C,21390
37,W,M,2021/08/12 00:00:00+00,134,LO6200062,1,C1-074866,59TH AND ADAMS,,,11379,DRIVE DURING SUSPENSION/BEFORE REINSTATED,C,21391
45,H,F,2021/08/13 00:00:00+00,159,LO7400116,1,C1-075207,K ST/J-21,,,12041,DUI-.15+ (1 PRIOR CONV),C,21392
46,W,F,2021/08/09 00:00:00+00,1956,LB677355,1,C1-074098,3129 NORTH HILL,-,-,1309,INJURE OR DESTROY PROPERTY OF ANOTHER,C,21393
24,U,M,2021/08/12 00:00:00+00,1100,LN1700068,1,C1-074942,1900 BLOCK OF GR,OVELAND ST,,1361,BACKING MOTOR VEHICLE WITHOUT SAFETY,C,21394
23,B,M,2021/08/10 00:00:00+00,1704,2021004734,1,,702 W O,-,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,21395
27,H,M,2021/08/12 00:00:00+00,312,LP2800078,1,C1-074866,N 48TH / FRANCIS,#NAME?,,1684,VIOLATE SPEED LIMIT 11 - 15 OVER,C,21396
45,H,F,2021/08/13 00:00:00+00,159,LO7400116,2,C1-075207,K ST/J-21,,,11858,DUS-REVOKED ON POINTS,C,21397
46,W,F,2021/08/09 00:00:00+00,1956,LB677355,2,C1-074098,3129 NORTH HILL,-,-,1303,DISTURBING THE PEACE,C,21398
36,A,M,2021/08/10 00:00:00+00,1935,LP3400033,1,C1-074413,CITY OF LINCOLN,,,2112,NEGLIGENT DRIVING,C,21399
25,W,M,2021/08/12 00:00:00+00,1332,LN2700202,1,,N 27/ FLETHCHER,AVE TO WHITEHEAD,DR,2167,IMPROPER REGISTRATION,C,21400
36,A,M,2021/08/10 00:00:00+00,1935,LP3400033,2,C1-074413,CITY OF LINCOLN,,,11658,LEAVE ACCIDENT-FAIL TO FURNISH INFO/1ST,C,21401
20,W,M,2021/08/11 00:00:00+00,1659,LP3000097,1,C1-074742,S. 70/L STREET-O,STREET,,2112,NEGLIGENT DRIVING,C,21402
45,H,F,2021/08/13 00:00:00+00,159,LO7400116,3,C1-075207,K ST/J-21,,,10961,NO BRAKE LIGHTS,C,21403
46,W,F,2021/08/09 00:00:00+00,1956,LB677355,3,C1-074098,3129 NORTH HILL,-,-,2037,LOITER AND TRESPASS,C,21404
36,A,M,2021/08/10 00:00:00+00,1935,LP3400033,3,C1-074413,CITY OF LINCOLN,,,11658,LEAVE ACCIDENT-FAIL TO FURNISH INFO/1ST,C,21405
19,W,F,2021/08/11 00:00:00+00,2154,LP5000031,1,C1-074821,4700 N 27TH ST,,,12309,THEFT BY SHOPLIFTING $0-$500,B,21406
31,W,M,2021/08/11 00:00:00+00,826,LO4300049,1,,NW 12TH / W HIGH,LAND BLVD - W UP,LAND AVE,1684,VIOLATE SPEED LIMIT 11 - 15 OVER,C,21407
23,H,F,2021/08/12 00:00:00+00,1722,LO9600138,1,C1-075070,1100 BLOCK P STR,EET,,1361,BACKING MOTOR VEHICLE WITHOUT SAFETY,C,21408
42,B,M,2021/08/10 00:00:00+00,1432,2021004731,1,C1-074413,2617 ORCHARD,-,-,674,ARRESTED ON OUTSIDE AGENCY WARRANT-MSD,B,21409
19,W,F,2021/08/11 00:00:00+00,2154,LP5000031,2,C1-074821,4700 N 27TH ST,,,9194,OBSTRUCTING A PEACE OFFICER,B,21410
30,W,M,2021/08/10 00:00:00+00,1300,LO6100048,1,C1-074300,CAPITAL AND RAND,OLPH,,1898,"SUSPENDED LICENSE, ELIGIBLE",C,21411
26,B,M,2021/08/13 00:00:00+00,124,LO9600139,1,,22 AND VINE,,,2167,IMPROPER REGISTRATION,C,21412
18,B,M,2021/08/10 00:00:00+00,2043,2021004742,1,,4928 DUDLEY,-,-,9996,ARRESTED ON COUNTY WARRANT-FEL,B,21413
39,B,M,2021/08/11 00:00:00+00,2258,LQ3200355,1,C1-074833,ANTELOPE AND K,,,1898,"SUSPENDED LICENSE, ELIGIBLE",C,21414
35,B,M,2021/08/10 00:00:00+00,1435,LO6100049,1,C1-074330,N ST/25-23RD,,,1898,"SUSPENDED LICENSE, ELIGIBLE",C,21415
28,B,F,2021/08/12 00:00:00+00,2102,LP2500070,1,C1-075140,NW 4/CORNHUSKER,,,10853,FAIL TO RESTRAIN CHILD IN VEHICLE,C,21416
35,W,M,2021/08/10 00:00:00+00,2139,LN1400077,1,C1-074488,29 - 30 / VINE S,T,,1898,"SUSPENDED LICENSE, ELIGIBLE",C,21417
39,B,M,2021/08/11 00:00:00+00,2258,LQ3200355,2,C1-074833,ANTELOPE AND K,,,1333,FAIL TO YIELD TO VEHICLE,C,21418
33,W,M,2021/08/11 00:00:00+00,1056,2021004755,1,,S 20,L,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,21419
28,B,F,2021/08/12 00:00:00+00,2102,LP2500070,2,C1-075140,NW 4/CORNHUSKER,,,10853,FAIL TO RESTRAIN CHILD IN VEHICLE,C,21420
27,W,F,2021/08/10 00:00:00+00,2214,LN1400078,1,,13-12 / L ST,,,2167,IMPROPER REGISTRATION,C,21421
18,W,M,2021/08/11 00:00:00+00,2330,LQ3200356,1,,27TH AND O,,,2110,CARELESS DRIVING SO AS TO ENDANGER,C,21422
59,W,M,2021/08/09 00:00:00+00,1603,LB670794,1,C1-074026,N 27,T,-,1898,"SUSPENDED LICENSE, ELIGIBLE",C,21423
31,W,M,2021/08/13 00:00:00+00,40,LP4800172,1,C1-075197,D ST / 10TH TO 9,TH ST,,1898,"SUSPENDED LICENSE, ELIGIBLE",C,21424
38,W,M,2021/08/10 00:00:00+00,1533,LN1600142,1,C1-074356,O ST/CORPRATE DR,#NAME?,,2112,NEGLIGENT DRIVING,C,21425
24,W,M,2021/08/12 00:00:00+00,113,LQ3200357,1,C1-074867,9TH AND M,,,1370,"DRIVING UNDER INFLUENCE, FIRST OFFENSE",C,21426
59,W,M,2021/08/09 00:00:00+00,1603,LB670794,2,C1-074026,N 27,T,-,1382,NO PROOF OF FINANCIAL RESPONSIBILITY,C,21427
31,W,M,2021/08/13 00:00:00+00,40,LP4800172,2,C1-075197,D ST / 10TH TO 9,TH ST,,1382,NO PROOF OF FINANCIAL RESPONSIBILITY,C,21428
24,B,F,2021/08/10 00:00:00+00,2130,LN4100057,1,C1-074490,2645 O ST,,,1312,CONCEAL MERCHANDISE,C,21429
24,W,M,2021/08/12 00:00:00+00,113,LQ3200357,2,C1-074867,9TH AND M,,,2110,CARELESS DRIVING SO AS TO ENDANGER,C,21430
59,W,M,2021/08/09 00:00:00+00,1603,LB670794,3,C1-074026,N 27,T,-,1333,FAIL TO YIELD TO VEHICLE,C,21431
31,W,M,2021/08/13 00:00:00+00,40,LP4800172,3,C1-075197,D ST / 10TH TO 9,TH ST,,2167,IMPROPER REGISTRATION,C,21432
24,U,M,2021/08/10 00:00:00+00,2108,LO8100068,1,,27/O,,,2167,IMPROPER REGISTRATION,C,21433
28,W,F,2021/08/12 00:00:00+00,246,LQ3200358,1,C1-074874,21ST AND K,,,2001,DUI/.08 1ST OFFENSE >.15,C,21434
21,B,M,2021/08/11 00:00:00+00,845,LB682005,1,C1-074601,3200 BLK,CHAUTAUQUA,-,1294,REFUSE TO COMPLY WITH ORDER OF POLICE OFFCR,B,21435
41,W,M,2021/08/13 00:00:00+00,143,LP4800173,1,C1-075215,1914 SW 27TH ST,,,11088,POSS CONTROLLED SUBSTANCE,B,21436
26,W,M,2021/08/11 00:00:00+00,208,LO9600137,1,C1-074553,16/P,,,2001,DUI/.08 1ST OFFENSE >.15,C,21437
28,W,F,2021/08/12 00:00:00+00,246,LQ3200358,2,C1-074874,21ST AND K,,,1373,REFUSE PRELIMINARY BREATH TEST,C,21438
21,B,M,2021/08/11 00:00:00+00,845,LB682005,2,C1-074601,3200 BLK,CHAUTAUQUA,-,1292,"HINDER, DELAY, OR INTERRUPT ARREST",B,21439
44,W,F,2021/08/11 00:00:00+00,1153,LN7400027,1,,W. O ST/W 14TH S,T,,2167,IMPROPER REGISTRATION,C,21440
32,H,M,2021/08/11 00:00:00+00,1310,LN2700201,1,,N 27/ SUPERIOR T,O KENSINGTON,,2167,IMPROPER REGISTRATION,C,21441
20,W,F,2021/08/11 00:00:00+00,1249,LO8900127,1,,NORTHBOUND I-180,OFFRAMP TO SUPE,RIOR,2189,DISOBEY TRAFFIC CONTROL SIGN OR DEVICE,C,21442
20,W,F,2021/08/11 00:00:00+00,1249,LO8900127,2,,NORTHBOUND I-180,OFFRAMP TO SUPE,RIOR,2176,OPERATE MOTOR VEHICLE W/O LICENSE,C,21443
32,H,M,2021/08/11 00:00:00+00,1015,LB682006,1,C1-074619,3801 W O,-,-,11222,ASSAULT BY CONFINED PERSON,C,21444
57,B,M,2021/08/11 00:00:00+00,1325,2021004762,1,,600 S 70,-,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,21445
35,W,M,2021/08/11 00:00:00+00,1336,LN2200056,1,C1-074668,S 70TH LINCOLNSH,IRE-SUMNER,,2112,NEGLIGENT DRIVING,C,21446
21,B,M,2021/08/11 00:00:00+00,1300,LO1500072,1,C1-074682,1ST/DAWES,,,1898,"SUSPENDED LICENSE, ELIGIBLE",C,21447
21,W,M,2021/08/11 00:00:00+00,1336,LO8900128,1,,SUPERIOR/ N 26-,N 27,,2176,OPERATE MOTOR VEHICLE W/O LICENSE,C,21448
21,W,M,2021/08/11 00:00:00+00,1336,LO8900128,2,,SUPERIOR/ N 26-,N 27,,2167,IMPROPER REGISTRATION,C,21449
21,W,M,2021/08/11 00:00:00+00,1336,LO8900128,3,,SUPERIOR/ N 26-,N 27,,2035,ENTER TRAFFIC LANES WITHOUT SAFETY,C,21450
17,W,F,2021/08/11 00:00:00+00,1257,LP4700063,1,C1-074669,"S 17TH &AMP; WAS",HINGTON,,1331,VIOLATE STOP SIGN,C,21451
17,W,F,2021/08/11 00:00:00+00,1257,LP4700063,2,C1-074669,"S 17TH &AMP; WAS",HINGTON,,2176,OPERATE MOTOR VEHICLE W/O LICENSE,C,21452
21,B,M,2021/07/09 00:00:00+00,2120,LB624757,1,C1-063437,663 S 19 #4,-,-,11907,DOMESTIC ASSAULT-3RD DEGREE,B,21453
41,W,M,2021/08/11 00:00:00+00,1533,LO9000043,1,,O ST / 23RD - 25,TH,,2087,VIOLATE SPEED LIMIT 21-35 OVER,C,21454
39,B,M,2021/08/11 00:00:00+00,1521,LB676556,1,C1-074716,946 S 27,U STOP,-,9652,"CRIMINAL TRESPASS, 1ST DEG",B,21455
39,B,M,2021/08/11 00:00:00+00,1521,LB676556,2,C1-074716,946 S 27,U STOP,-,11088,POSS CONTROLLED SUBSTANCE,B,21456
62,H,M,2021/08/11 00:00:00+00,1612,LN3500597,1,C1-074739,N.16/P,,,1328,VIOLATE AUTOMATIC TRAFFIC SIGNAL,C,21457
17,W,F,2021/08/11 00:00:00+00,1650,LO2800054,1,C1-074755,SUPERIOR ST/N 19,TH ST-N 20TH ST,,2112,NEGLIGENT DRIVING,C,21458
26,W,F,2021/08/11 00:00:00+00,1800,2021004768,1,,5031 N 71,-,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,21459
53,H,M,2021/08/11 00:00:00+00,1130,LB675390,1,C1-074632,1709 WASHINGTON,RUSSS MARKET,-,2228,STEAL GOODS OR MONEY < $500,B,21460
53,H,M,2021/08/11 00:00:00+00,1130,LB675390,2,C1-074632,1709 WASHINGTON,RUSSS MARKET,-,1303,DISTURBING THE PEACE,B,21461
38,W,M,2021/08/11 00:00:00+00,1814,LP1900091,1,C1-074766,48 / SOUTH,,,2112,NEGLIGENT DRIVING,C,21462
78,W,M,2021/08/11 00:00:00+00,1743,LP8700084,1,C1-074754,OLD CHENEY RD/40,TH TO VILLAGE BL,VD,1333,FAIL TO YIELD TO VEHICLE,C,21463
31,W,M,2021/08/11 00:00:00+00,1150,2021004756,1,,14,O,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,21464
53,B,M,2021/08/11 00:00:00+00,1547,LO5800072,1,C1-074737,212 ALEXANDER RD,,,2125,POSSESS MARIJUANA 1 OZ OR LESS/3RD,C,21465
53,B,M,2021/08/11 00:00:00+00,1547,LO5800072,2,C1-074737,212 ALEXANDER RD,,,2119,POSSESS DRUG PARAPHERNALIA,C,21466
18,W,M,2021/08/11 00:00:00+00,1943,LP8800154,1,C1-074785,N ANTELOPE VLLY,PKWY/SAUNDERS AV,E,1333,FAIL TO YIELD TO VEHICLE,C,21467
18,W,M,2021/08/11 00:00:00+00,1943,LP8800154,2,C1-074785,N ANTELOPE VLLY,PKWY/SAUNDERS AV,E,2167,IMPROPER REGISTRATION,C,21468
65,B,M,2021/08/12 00:00:00+00,1208,LN7400028,1,C1-074962,23RD/HOLDREGE,,,10801,STOP OR YIELD SIGN VIOLATION/RIGHT OF WAY,C,21469
26,W,M,2021/08/11 00:00:00+00,208,LO9600137,2,C1-074553,16/P,,,1755,OBSTRUCT CROSSWALK,C,21470
28,W,F,2021/08/12 00:00:00+00,246,LQ3200358,3,C1-074874,21ST AND K,,,2112,NEGLIGENT DRIVING,C,21471
30,W,F,2021/08/10 00:00:00+00,2106,LP1900090,1,C1-074467,27 / RANDOLPH -,F,,1342,FOLLOWING ANOTHER VEHICLE TOO CLOSELY,C,21472
45,W,M,2021/08/12 00:00:00+00,22,LQ3501100,1,C1-074832,10TH ST AND PEAC,H ST,,1294,REFUSE TO COMPLY WITH ORDER OF POLICE OFFCR,B,21473
58,H,M,2021/08/10 00:00:00+00,2132,LP3300060,1,C1-074475,23/HOLDREGE,,,1402,OPERATE BICYCLE AT NIGHT WITHOUT HEADLIGHT,C,21474
65,B,M,2021/08/12 00:00:00+00,1208,LN7400028,2,C1-074962,23RD/HOLDREGE,,,10635,NO OPERATOR LICENSE,C,21475
45,W,M,2021/05/29 00:00:00+00,2100,LQ3501101,1,C1-048541,4344 O ST,,,12695,"ATTEMPT THEFT/SHOPLIFTING,$0-500-3RD/SUB OFF",B,21476
16,W,M,2021/08/13 00:00:00+00,8,LP4900076,1,,S 40TH/OLD CHENE,Y-YANKEE HILL,,1340,DRIVING LEFT OF CENTER LINE,C,21477
20,W,F,2021/08/11 00:00:00+00,45,LP3700036,1,,700 BLOCK OF W O,ST,,2167,IMPROPER REGISTRATION,C,21478
50,B,M,2021/08/12 00:00:00+00,1000,LB680662,1,C1-074938,500 SURFSIDE 24,-,-,11098,POSS COCAINE W/INT TO DELVR (140G/MORE),B,21479
50,B,M,2021/08/12 00:00:00+00,1000,LB680662,2,C1-074938,500 SURFSIDE 24,-,-,11555,POSS MONEY WHILE VIOLATING 28-416(1),B,21480
38,W,M,2021/08/12 00:00:00+00,1317,LO4300051,1,,HWY 77 NB OFF RA,MP / W O ST,,1328,VIOLATE AUTOMATIC TRAFFIC SIGNAL,C,21481
38,W,M,2021/08/12 00:00:00+00,1317,LO4300051,2,,HWY 77 NB OFF RA,MP / W O ST,,2229,OPERATE A MTR VEH W/O LICENSE ON PERSON,C,21482
28,B,M,2021/08/12 00:00:00+00,1000,LB680661,1,C1-074938,500 SURFSIDE 24,-,-,11098,POSS COCAINE W/INT TO DELVR (140G/MORE),B,21483
28,B,M,2021/08/12 00:00:00+00,1000,LB680661,2,C1-074938,500 SURFSIDE 24,-,-,11555,POSS MONEY WHILE VIOLATING 28-416(1),B,21484
28,W,M,2021/08/10 00:00:00+00,1339,LB648322,1,C1-074315,2732 O #214,-,-,12682,ASSAULT BY STRANGULATION OR SUFFOCATION,B,21485
28,W,M,2021/08/10 00:00:00+00,1339,LB648322,2,C1-074315,2732 O #214,-,-,12287,"DOMESTIC ASSAULT, 3RD DEG - PRIOR",B,21486
39,B,M,2021/02/23 00:00:00+00,1200,LB681626,1,C1-017809,CITY OF LINCOLN,-,-,12320,THEFT BY DECEPTION $5000/MORE,C,21487
45,H,M,2021/08/12 00:00:00+00,1411,LN1800119,1,,N ANTELOPE VALLE,Y PKWY/Q-S ST,,11598,EXPIRED INTRANSIT STICKER,C,21488
36,H,F,2021/08/12 00:00:00+00,1523,LO6100052,1,C1-075027,K ST/ 21-22,,,2115,REVOKED/IMPOUNDED,C,21489
41,W,M,2021/08/12 00:00:00+00,1437,LO7800036,1,C1-075002,CUSHMAN DRIVE AN,D S.19TH STREET,,2112,NEGLIGENT DRIVING,C,21490
17,H,F,2021/08/12 00:00:00+00,1220,LO9000044,1,,I-180 / SUPERIOR,#NAME?,,1685,VIOLATE SPEED LIMIT 16 - 20 OVER,C,21491
26,W,M,2021/08/12 00:00:00+00,1240,LO9000045,1,C1-074971,I-180 / SUPERIOR,#NAME?,,1684,VIOLATE SPEED LIMIT 11 - 15 OVER,C,21492
26,W,M,2021/08/12 00:00:00+00,1240,LO9000045,2,C1-074971,I-180 / SUPERIOR,#NAME?,,2167,IMPROPER REGISTRATION,C,21493
26,W,M,2021/08/12 00:00:00+00,1240,LO9000045,3,C1-074971,I-180 / SUPERIOR,#NAME?,,2171,FICTITIOUS LICENSE PLATES,C,21494
19,W,F,2021/08/12 00:00:00+00,1508,LO9000046,1,,SOUTH ST / 37TH,- 35TH,,1684,VIOLATE SPEED LIMIT 11 - 15 OVER,C,21495
72,W,F,2021/08/12 00:00:00+00,1517,LP1900092,1,C1-075010,84 / VAN DORN,,,2035,ENTER TRAFFIC LANES WITHOUT SAFETY,C,21496
43,B,F,2021/08/12 00:00:00+00,1454,LQ1800086,1,C1-075001,,,,11658,LEAVE ACCIDENT-FAIL TO FURNISH INFO/1ST,C,21497
61,H,M,2021/08/12 00:00:00+00,1623,LN3500598,1,,N.27/P,,,1328,VIOLATE AUTOMATIC TRAFFIC SIGNAL,C,21498
62,W,M,2021/08/12 00:00:00+00,1603,LP8800155,1,,27TH/CORNHUSKER,HWY,,2167,IMPROPER REGISTRATION,C,21499
62,W,M,2021/08/12 00:00:00+00,1603,LP8800155,2,,27TH/CORNHUSKER,HWY,,1556,OCCUPANT PROTECTION SYSTEM,C,21500
49,W,F,2021/08/12 00:00:00+00,943,LQ7400028,1,,N 9TH/PINNACLE B,ANK ARENA DR-S S,TREET,1684,VIOLATE SPEED LIMIT 11 - 15 OVER,C,21501
30,H,M,2021/08/12 00:00:00+00,955,LQ7400029,1,,,,,1685,VIOLATE SPEED LIMIT 16 - 20 OVER,C,21502
34,U,M,2021/08/12 00:00:00+00,1018,LQ7400030,1,,N 9TH/ PINNACLE,BANK ARENA DR-S,,2167,IMPROPER REGISTRATION,C,21503
34,U,M,2021/08/12 00:00:00+00,1018,LQ7400030,2,,N 9TH/ PINNACLE,BANK ARENA DR-S,,1382,NO PROOF OF FINANCIAL RESPONSIBILITY,C,21504
26,H,M,2021/08/12 00:00:00+00,1700,2021004790,1,,6800 LEXINGTON,-,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,21505
23,W,F,2021/08/12 00:00:00+00,1617,LN6900035,1,C1-075042,S 56TH AND OLD C,HENEY,,2112,NEGLIGENT DRIVING,C,21506
24,W,F,2021/08/12 00:00:00+00,1613,LP3000098,1,C1-075025,,,,1333,FAIL TO YIELD TO VEHICLE,C,21507
17,W,M,2021/08/12 00:00:00+00,1212,LP3900102,1,,S 10TH - VAN DOR,N TO LAKE,,1685,VIOLATE SPEED LIMIT 16 - 20 OVER,C,21508
22,W,M,2021/08/12 00:00:00+00,1642,LP8800156,1,C1-075054,N ANTELOPE VLY P,KWY/ MILITARY RD,,2172,FICTITIOUS LICENSE PLATES (ALTERED PLATE),C,21509
22,W,M,2021/08/12 00:00:00+00,1642,LP8800156,2,C1-075054,N ANTELOPE VLY P,KWY/ MILITARY RD,,2167,IMPROPER REGISTRATION,C,21510
22,W,M,2021/08/12 00:00:00+00,1642,LP8800156,3,C1-075054,N ANTELOPE VLY P,KWY/ MILITARY RD,,2173,NO PROOF OF OWNERSHIP,C,21511
30,W,M,2021/08/12 00:00:00+00,1603,LB680320,1,C1-075048,6801 LEXINGTON,-,-,11088,POSS CONTROLLED SUBSTANCE,B,21512
38,W,M,2021/08/12 00:00:00+00,1822,2021004796,1,,N 11,CORNHUSKER,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,21513
30,W,M,2021/08/12 00:00:00+00,1718,2021004791,1,,6801 LEXINGTON,-,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,21514
24,W,M,2021/08/12 00:00:00+00,1832,2021004797,1,,5140 AYLESWORTH,-,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,21515
37,W,M,2021/08/12 00:00:00+00,1816,2021004795,1,,N 70,HAVELOCK,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,21516
37,B,F,2021/08/12 00:00:00+00,1756,2021004793,1,,1027 B,-,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,21517
25,B,M,2021/08/12 00:00:00+00,1652,LB681688,1,C1-075057,810 S 12,-,-,1303,DISTURBING THE PEACE,B,21518
38,W,M,2021/08/12 00:00:00+00,1739,LP2500069,1,C1-075074,CORNHUSKER/N1-I1,80,,2167,IMPROPER REGISTRATION,C,21519
38,W,M,2021/08/12 00:00:00+00,1739,LP2500069,2,C1-075074,CORNHUSKER/N1-I1,80,,2171,FICTITIOUS LICENSE PLATES,C,21520
52,W,M,2021/08/10 00:00:00+00,1004,LQ1800087,1,C1-074254,3004 Y ST,,,11910,"DOMESTIC ASSAULT, 2ND DEG",B,21521
24,H,M,2021/08/12 00:00:00+00,2140,LP5000032,1,,N 10TH ST/ M-O S,T,,2181,OPERATE M/V W/O HEADLIGHTS/TAILLIGHTS,C,21522
24,H,M,2021/08/12 00:00:00+00,2140,LP5000032,2,,N 10TH ST/ M-O S,T,,1382,NO PROOF OF FINANCIAL RESPONSIBILITY,C,21523
24,H,M,2021/08/12 00:00:00+00,2140,LP5000032,3,,N 10TH ST/ M-O S,T,,2173,NO PROOF OF OWNERSHIP,C,21524
24,H,M,2021/08/12 00:00:00+00,2140,LP5000032,4,,N 10TH ST/ M-O S,T,,2176,OPERATE MOTOR VEHICLE W/O LICENSE,C,21525
45,W,M,2021/05/29 00:00:00+00,2107,LQ3501103,1,C1-048541,4344 O ST,,,12319,"THEFT BY UNLAWFUL TAKING $0-500, 3RD/SUBSQ",B,21526
16,W,F,2021/08/12 00:00:00+00,2228,LP5100068,1,C1-075159,S 11TH/L-M,,,2035,ENTER TRAFFIC LANES WITHOUT SAFETY,C,21527
28,H,F,2021/08/12 00:00:00+00,1755,LP7600065,1,C1-075067,HOLDREGE ST / N,64TH ST - N 65TH,,2112,NEGLIGENT DRIVING,C,21528
45,W,M,2021/05/29 00:00:00+00,2107,LQ3501103,2,C1-048541,4344 O ST,,,12319,"THEFT BY UNLAWFUL TAKING $0-500, 3RD/SUBSQ",B,21529
28,H,F,2021/08/12 00:00:00+00,1755,LP7600065,2,C1-075067,HOLDREGE ST / N,64TH ST - N 65TH,,2176,OPERATE MOTOR VEHICLE W/O LICENSE,C,21530
30,U,F,2021/08/10 00:00:00+00,2140,LP4100101,1,,NW 4TH/CORNHUSKE,R HWY,,1328,VIOLATE AUTOMATIC TRAFFIC SIGNAL,C,21531
